RGIId,lon,lat,do_we_have_an_observation_in_middle_fifth,Frontal_ablation_2000_to_2010_gt_per_yr_mean,Frontal_ablation_2000_to_2010_gt_per_yr_mean_err,Frontal_ablation_2010_to_2020_gt_per_yr_mean,Frontal_ablation_2010_to_2020_gt_per_yr_mean_err,Terminus_volume_change_2000_to_2010_gt_per_yr,Terminus_volume_change_2010_to_2020_gt_per_yr,Number_of_children
RGI60-05.04520,-42.85468207,60.74145851,0,0.003482153,0.002595217,0.001843092,0.001036417,-0.000621902,-0.000454236,0
RGI60-05.04526,-43.15514797,60.66643006,0,0.011983607,0.00937525,0.01224655,0.002616247,-0.000287541,-0.000108135,0
RGI60-05.04528,-42.84912152,60.67961524,0,0.001996152,0.001962526,0.001696418,0.001083051,-3.14E-05,-3.59E-05,0
RGI60-05.04529,-43.04156565,60.65775585,0,0.000469796,0.000296069,0.000400616,0.00026981,-0.00025062,-0.000262908,0
RGI60-05.04530,-43.29385256,60.66498992,0,0.000190906,0.000201208,0.000281448,0.000330026,1.62E-07,-0.000134275,0
RGI60-05.04532,-43.24747479,60.63902558,0,0.005832226,0.004702227,0.0026688,0.001532587,-0.001116209,-0.000464997,0
RGI60-05.04577,-43.11061787,60.66108781,0,0.002638089,0.003155974,0.001622337,0.001342502,-2.71E-05,-1.93E-05,0
RGI60-05.04584,-43.19961586,60.7844615,0,0.00178377,0.002624712,0.001152288,0.001003425,-6.05E-05,2.24E-05,0
RGI60-05.04704,-43.48329676,60.90608929,0,0.000443825,0.000335209,0.000144453,0.00013202,-7.97E-05,6.63E-06,0
RGI60-05.04788,-43.36268612,61.09308204,0,0.045868349,0.014706632,0.036985722,0.004756557,-0.000727881,-0.000727705,0
RGI60-05.04790,-43.41543495,61.09958879,0,0.007324299,0.004786368,0.004721324,0.002913095,-1.69E-05,-1.15E-05,0
RGI60-05.04791,-43.05647295,61.077012,0,0.000145043,0.000168336,0.000566723,0.000242643,-5.32E-05,1.28E-05,0
RGI60-05.04792,-43.22239241,61.08313192,0,0.025716123,0.014805637,0.027593431,0.009075444,-3.50E-05,-0.00041751,0
RGI60-05.04801,-42.81766855,61.01464164,0,0.006238976,0.00374912,0.004852108,0.002111707,-0.000300666,-0.001210352,0
RGI60-05.04804,-42.97076946,61.0445125,0,0.001080987,0.001495416,0.001192707,0.000813773,5.52E-05,-0.000192901,0
RGI60-05.04806,-43.31972304,60.9207407,0,0.008639483,0.006268439,0.008305634,0.004245858,-0.00052748,-0.001130702,0
RGI60-05.04808,-43.20061997,60.91678287,0,0.03009398,0.009699562,0.025303113,0.002776078,-0.001895325,-0.001842793,0
RGI60-05.04809,-42.8057895,60.96108626,0,0.009377948,0.006943465,0.007912711,0.005373032,0.000170772,-0.000470339,0
RGI60-05.04810,-43.01986905,61.02670845,0,0.01756152,0.010759051,0.014185403,0.006919027,-0.001167712,-0.00052029,0
RGI60-05.04814,-43.05163639,60.88956123,0,0.024714017,0.008804381,0.027030578,0.002837513,-0.000964647,-0.001990426,0
RGI60-05.04816,-42.78436419,60.92861134,0,0.002611109,0.005119172,0.004021019,0.003998404,-0.001160311,-0.00202903,0
RGI60-05.04820,-43.14512299,61.06553203,0,0.003614837,0.003796326,0.007777243,0.006057709,-0.001082053,-0.000651625,0
RGI60-05.04821,-42.95526477,60.89420395,0,0.000878187,0.001477686,0.000578713,0.000633492,-3.47E-05,-4.72E-05,0
RGI60-05.04823,-42.83013336,61.04101393,0,0.000123468,0.000421708,0.000693922,0.000355293,-2.92E-05,-3.08E-05,0
RGI60-05.04906,-43.56059999,61.13763486,0,9.39E-05,0.000133644,0.000103303,0.000915076,2.72E-05,-8.76E-05,0
RGI60-05.04912,-43.49075455,61.135292,0,0.00150462,0.001281891,0.000713986,0.000395701,-1.73E-05,-4.01E-05,0
RGI60-05.04913,-43.30895464,61.1177051,0,0.000132891,0.000424265,0,0,-8.20E-06,0,0
RGI60-05.04916,-43.37698392,61.12575324,0,0.000428807,0.000388293,0.000175805,0.000218432,0.000121692,-0.000125368,0
RGI60-05.04918,-43.24469375,61.1231903,0,0.000233234,0.000220687,0,0,-1.68E-05,0,0
RGI60-05.04940,-43.15089268,61.1926716,0,0.000115874,0.000781213,0.002802156,0.001213234,3.99E-05,-0.000425883,0
RGI60-05.04941,-43.07830181,61.18561225,0,0.000521249,0.000521485,0.000455602,0.000357905,-0.000213853,-4.85E-05,0
RGI60-05.04944,-42.97576112,61.17247529,0,0.002224415,0.002102548,0.003228658,0.001590542,-0.000807243,-0.001218013,0
RGI60-05.04946,-43.03829993,61.11493121,0,0.000940923,0.001158354,0.000301368,0.000334368,-9.64E-05,-0.000275143,0
RGI60-05.04951,-43.11350451,61.12387781,0,8.51E-05,0.000189055,0.000445193,0.000398041,4.66E-05,-0.000200678,0
RGI60-05.04954,-42.9417727,61.123508,0,0.000656933,0.000447602,0.000904762,0.000527203,-0.000611742,-0.000845207,0
RGI60-05.05038,-42.98387627,61.30023687,0,0.001283397,0.001991768,0.00036735,0.000700587,-7.27E-05,7.40E-06,0
RGI60-05.05041,-42.93048007,61.29457496,0,0.000426364,0.000388488,6.24E-05,7.51E-05,-9.80E-05,-3.31E-05,0
RGI60-05.05048,-43.06596768,61.2066257,0,0.00060828,0.000942857,0.000307541,0.000278025,1.52E-05,-0.000120602,0
RGI60-05.05050,-43.10751664,61.20913113,0,0.001680392,0.002114339,0.00095492,0.000647097,-1.84E-05,-3.41E-05,0
RGI60-05.05054,-43.08814728,61.30012713,0,0.001894842,0.003908904,0.010076523,0.005003987,-0.000991371,-0.006343148,0
RGI60-05.05108,-43.18313297,61.34157601,0,0.000263692,0.000326289,0,0,-1.47E-05,0,0
RGI60-05.05329,-42.9193983,61.5777736,0,0.000681236,0.000313165,0.00067099,0.000660217,-0.000217671,-2.34E-05,0
RGI60-05.05476,-42.91470953,62.45318172,0,0.000118939,0.000122322,6.13E-05,8.26E-05,-3.13E-05,4.38E-06,0
RGI60-05.05532,-42.51077842,62.52476405,0,0.002086398,0.002532482,0.003165686,0.002316056,-0.000341552,-0.001090065,0
RGI60-05.05544,-42.70957486,62.57307369,0,0.005699806,0.003581715,0.00377664,0.002224735,-0.002163537,-0.002223478,0
RGI60-05.05547,-42.75069781,62.6013767,0,0.017841842,0.008796279,0.016241176,0.006756044,-0.007535763,-0.00438818,0
RGI60-05.05548,-42.93713418,62.51005856,0,0.000168835,0.000705983,0.000100666,0.000200499,-9.08E-05,-7.57E-05,0
RGI60-05.05550,-42.87196281,62.50343945,0,0.006127294,0.003105194,0.006491299,0.00255772,-0.001924057,-0.003353375,0
RGI60-05.05554,-42.62371109,62.56172786,0,0.000595542,0.000633513,0.000603706,0.000433216,-0.000385681,-0.000419995,0
RGI60-05.05558,-42.68075132,62.52295274,0,0.033364272,0.015445701,0.033026631,0.014322558,-0.007858081,-0.009728019,0
RGI60-05.05562,-42.5458536,62.59859668,0,0.000372778,0.000304916,0.000806202,0.000456781,-0.000104819,-0.000633451,0
RGI60-05.05697,-42.7431014,62.78779842,0,0.004238893,0.002742795,0.003963959,0.002367716,-0.002737959,-0.003920989,0
RGI60-05.05700,-42.90178479,62.70779332,0,0.000249055,0.000419136,0.00013906,0.000138145,-1.52E-05,-5.32E-06,0
RGI60-05.05815,-41.74630298,62.94371829,0,0.000112411,0.000522998,0,0,-1.65E-05,0,0
RGI60-05.05833,-42.07826561,62.99557377,0,0.001379131,0.001344159,0.00090807,0.000870797,-6.07E-05,-9.18E-05,0
RGI60-05.05853,-41.88329987,63.0148486,0,0.000284189,0.000295981,0.000124233,0.000126598,-2.14E-05,-1.78E-05,0
RGI60-05.05855,-41.79300658,62.99749061,0,0.001754753,0.001302993,0.001627639,0.000847554,-0.000772965,-0.000976351,0
RGI60-05.05859,-42.24490886,62.93203915,0,0.003556835,0.002148188,0.003198961,0.001699709,-0.002129174,-0.002538359,0
RGI60-05.05867,-42.21040813,62.86261188,0,0.002064675,0.002396195,0.004111806,0.002270036,-0.001526052,-0.003112596,0
RGI60-05.05872,-41.953633,62.95020438,0,0.007047666,0.003657773,0.01237785,0.004925007,-0.001644652,-0.005852218,0
RGI60-05.05877,-41.77482164,62.98402465,0,0.000845625,0.000850645,0.001650102,0.00074734,-0.00045344,-0.001355423,0
RGI60-05.06320,-41.22966717,63.30585581,0,6.20E-05,0.000399714,0.000112781,0.000103541,5.41E-06,-2.40E-05,0
RGI60-05.06352,-41.85206637,63.37966486,0,0.00010953,0.000259892,0.000350728,0.000338318,7.28E-05,-0.000240381,0
RGI60-05.06401,-41.49401403,63.33832616,0,0.000326833,0.000490018,0.000168356,0.000165112,-2.88E-05,-1.65E-05,0
RGI60-05.06407,-41.66378866,63.3517511,0,0.000111706,0.000408282,0.000261514,0.000333643,-4.44E-05,-2.69E-06,0
RGI60-05.06558,-41.28594049,63.51519801,0,7.51E-05,0.000331383,8.28E-05,0.000142986,-2.09E-06,-1.42E-06,0
RGI60-05.06655,-40.82159111,63.55691687,0,0.000339271,0.000311696,0.000194067,0.000191859,-5.00E-06,-5.79E-06,0
RGI60-05.06699,-41.43223222,63.56464073,0,0.000342648,0.000247685,0,0,-1.47E-05,0,0
RGI60-05.06757,-41.21133815,63.67392128,0,0.000262607,0.000241913,0,0,-9.05E-05,0,0
RGI60-05.06758,-50.71555291,63.61685585,0,0.000109022,0.000123538,0.000327382,0.000248637,-7.65E-06,-0.000232878,0
RGI60-05.06786,-41.41934385,63.732881,0,0.000970402,0.000569951,0,0,-7.80E-05,0,0
RGI60-05.06789,-41.40061125,63.72950238,0,0.002746673,0.001554696,0.002928787,0.001316944,-0.000684439,-0.001705058,0
RGI60-05.06792,-41.57491222,63.73158205,0,0.012112519,0.005083739,0.006712169,0.002761267,-0.001673974,-0.001139774,0
RGI60-05.06793,-41.34060907,63.71347947,0,0.010308904,0.005837205,0.010160764,0.005690986,-0.000145314,-0.000170639,0
RGI60-05.06795,-41.27013938,63.68654093,0,0.000379345,0.000350032,0,0,-1.89E-05,0,0
RGI60-05.06796,-41.1491221,63.67285292,0,0.007434516,0.004051768,0.004703185,0.00251641,-0.000661976,-0.000664246,0
RGI60-05.06799,-41.05491984,63.66582523,0,0.001718588,0.001515206,0.000920001,0.001020412,-0.000265175,-0.000225982,0
RGI60-05.06803,-41.27989773,63.56460147,0,0.005583857,0.002611823,0.004091157,0.002019682,-0.001532258,-0.003149372,0
RGI60-05.06817,-40.87465568,63.61585041,0,0.00120919,0.000880051,0.000926019,0.000495752,-0.000144322,-9.51E-05,0
RGI60-05.06821,-41.04120064,63.5525889,0,0.01584657,0.009455102,0.01216356,0.004965172,-0.001513703,-0.002658413,0
RGI60-05.06829,-41.56605746,63.74792466,0,0.00026305,0.000179708,0,0,-2.29E-05,0,0
RGI60-05.06838,-41.51609365,63.75528054,0,0.000478252,0.000812084,0.000826622,0.000638844,-0.000258295,-0.000635532,0
RGI60-05.06840,-41.4742413,63.75608241,0,0.001403917,0.000759933,0.000552013,0.000290987,-0.000402123,1.94E-05,0
RGI60-05.06947,-41.51534165,63.84068237,0,0.00045667,0.000443875,0.000186488,0.000186328,-3.43E-05,-6.91E-07,0
RGI60-05.07158,-41.37859334,63.83203428,0,0.004017562,0.002646063,0.007033003,0.003720401,-0.001829408,-0.004225036,0
RGI60-05.07160,-41.37509592,63.78298257,0,0.002286676,0.001721872,0.002052603,0.001365372,-0.000709948,-0.001146229,0
RGI60-05.07182,-41.05262502,63.71655959,0,0.000647644,0.00062345,0.000141536,0.000213958,-3.72E-05,-0.00010548,0
RGI60-05.07184,-40.58113945,63.68541525,0,0.001280069,0.000852734,0.001000413,0.000706198,-0.000561852,-0.000418168,0
RGI60-05.07198,-41.16135435,64.2099468,0,0.002109083,0.002361252,0.003575713,0.001960722,-0.000223581,-0.000195359,0
RGI60-05.07227,-40.91977873,64.22150885,0,0.065486613,0.036048955,0.047029816,0.022427136,-0.007309866,-0.000990255,0
RGI60-05.07490,-40.3408776,64.48706818,0,0.092442425,0.054479881,0.09578959,0.04077634,-0.020759834,-0.033428022,0
RGI60-05.07491,-40.47742624,64.64209963,0,0.039324862,0.03214409,0.034819234,0.020735426,-0.004640512,-0.006252496,0
RGI60-05.07495,-40.63651724,64.81490725,0,0.165874099,0.111669122,0.092503316,0.076504332,-0.023416828,-0.019049821,0
RGI60-05.07542,-59.46947592,75.87532717,0,0.001771897,0.001694367,0.000599213,0.000742899,-0.000934817,-0.000185459,0
RGI60-05.07545,-59.60199413,75.89725238,0,0.001799347,0.001393493,0.001375518,0.000799674,-1.18E-05,-2.96E-05,0
RGI60-05.07546,-59.7118936,75.87071715,0,0.001820755,0.001312497,0.000239978,0.000315415,-2.24E-05,-3.54E-05,0
RGI60-05.07547,-59.7144004,75.86053366,0,7.73E-05,0.000195805,0.000159691,0.000212277,-7.39E-05,-1.46E-05,0
RGI60-05.07550,-59.72375429,75.84889161,0,0.000139115,0.000294579,0.00010783,0.000198156,-8.33E-06,-1.39E-05,0
RGI60-05.07551,-59.73486522,75.84344004,0,0.000140697,0.000137777,9.81E-05,0.000187933,-4.17E-05,-3.24E-05,0
RGI60-05.07552,-59.56917551,75.85390244,0,0.000874594,0.000487527,0.001073276,0.000854264,-0.000714534,-0.000970091,0
RGI60-05.07555,-59.64974106,75.83023139,0,7.17E-05,0.00018249,2.12E-05,9.21E-05,-1.30E-05,-4.61E-06,0
RGI60-05.07597,-66.49555425,75.94223712,1,0.001722072,0.002174987,0.001489296,0.001193076,-0.000194716,-0.000716025,0
RGI60-05.07602,-62.6739063,76.26516419,1,0.000134419,0.000133766,0.000424805,0.000343616,-4.95E-06,-0.000281038,0
RGI60-05.07646,-64.09276951,76.20258647,0,0.003381946,0.002332662,0.002771237,0.001424943,-0.001508423,-0.001432254,0
RGI60-05.07661,-64.10237671,76.30187611,0,0.003197233,0.002865867,0.007532994,0.003018693,0.001068764,-0.004866349,0
RGI60-05.07663,-64.13970251,76.2352048,0,0.002535611,0.0017411,0.001994058,0.001079175,-0.001603215,-0.001553037,0
RGI60-05.07801,-66.71104147,76.0046374,0,0.006795821,0.005969159,0.005379883,0.003984432,-0.006212366,-0.005046555,0
RGI60-05.07807,-67.06495037,75.99359586,0,0.001190005,0.000904463,0.002865011,0.001691189,-0.00100722,-0.002787033,0
RGI60-05.07812,-66.62738712,75.98410123,0,0.004483464,0.003125415,0.003430638,0.002256084,-0.003924833,-0.0027319,0
RGI60-05.07816,-66.5589411,75.96294924,0,0.001441777,0.001129398,0.000766939,0.00083301,-0.000995663,-0.000619722,0
RGI60-05.08013,-70.51898345,77.21344512,0,0.000109726,0.000140874,7.61E-05,8.45E-05,-2.24E-05,-1.35E-05,0
RGI60-05.08015,-69.94251536,77.22876059,0,0.001230309,0.001099316,0.001160836,0.000828155,-0.000825614,-0.001023952,0
RGI60-05.08020,-70.12868652,77.23690837,0,0.000174738,0.000348141,9.18E-05,0.000124053,-0.000149725,-1.73E-05,0
RGI60-05.08041,-69.33558534,76.99293734,1,0.087285906,0.021180991,0.119916157,0.011804954,0.005247813,0.005307831,0
RGI60-05.08054,-67.85995005,76.72557507,1,0.034435069,0.011572485,0.029764329,0.014467167,-0.010393048,-0.010441668,0
RGI60-05.08057,-68.36305836,76.69994115,1,0.006913842,0.004666185,0.003768231,0.002495189,-0.005663952,-0.003339941,0
RGI60-05.08065,-69.23053098,77.20047222,0,0.001285759,0.001646013,0.00148264,0.001032349,-0.001271837,-0.001296438,0
RGI60-05.08115,-72.05480273,77.34602116,0,0.001425035,0.000840095,0.001615692,0.000923048,-0.001170548,-0.001568325,0
RGI60-05.08116,-72.20386439,77.43538071,0,0.001689071,0.001304251,0.001769642,0.001313624,-0.000626262,-0.001037435,0
RGI60-05.08118,-72.00884859,77.4291548,0,0.000742426,0.000719354,0.00050543,0.000498648,-5.79E-05,-9.33E-06,0
RGI60-05.08390,-63.59332237,80.92047039,0,0.015397264,0.007879112,0.007150768,0.005432711,-0.005975125,-0.001160619,0
RGI60-05.08443,-62.26423302,81.0838198,0,0.006709545,0.003402199,0.007278127,0.003414892,-0.001616426,-0.002474112,0
RGI60-05.08444,-63.25074309,80.86751289,0,0.005014989,0.003565508,0.004001896,0.003395485,-0.00194729,-0.002023192,0
RGI60-05.08674,-22.10075535,75.44812237,1,0.000117084,0.000118499,0.000111665,0.000127366,-2.70E-05,-4.86E-05,0
RGI60-05.08727,-22.17950167,75.62148621,0,0.000178859,0.00025384,0.000140376,0.000161822,-6.90E-05,-5.47E-05,0
RGI60-05.09267,-21.21286579,76.00029659,0,7.45E-05,9.52E-05,0.000110012,0.000136612,-1.42E-05,-6.29E-05,0
RGI60-05.09428,-21.78950691,76.4215203,0,0.000424594,0.000415297,0.002266092,0.001351364,-0.000154038,-0.002251606,0
RGI60-05.09569,-18.93608075,77.18778777,0,0.002323548,0.002333722,0.000793554,0.000732292,-0.000448728,-0.000224541,0
RGI60-05.09578,-19.5298814,77.73182087,0,1.04E-08,0.000355047,0.000314961,0.000333006,0.00012021,-0.00027685,0
RGI60-05.09689,-17.92812992,79.10997709,0,0.007943555,0.004034994,0.000942489,0.000978854,-0.002626866,-0.000508185,0
RGI60-05.09694,-19.7847153,79.19987405,0,0.001688814,0.001504157,0.00165771,0.000664588,-0.001274985,-0.001510515,0
RGI60-05.09726,-19.44164711,80.16796796,0,0.000353366,0.000305945,0.000312993,0.000329447,-0.000212844,-0.000238184,0
RGI60-05.09801,-18.57280981,80.02486049,0,0.00409002,0.002997787,0.002236373,0.00288303,-0.000883009,-0.001113331,0
RGI60-05.09802,-18.74306278,80.02563408,0,0.001323954,0.001810767,0.003152398,0.002475132,-0.001276128,-0.002527079,0
RGI60-05.09804,-17.74043741,79.7844962,0,0.013548028,0.014868609,0.010259921,0.005273121,0.003034307,-0.008376991,0
RGI60-05.09805,-19.25116375,79.99987296,0,0.00012481,0.000163625,4.86E-05,9.88E-05,-7.06E-05,-3.06E-05,0
RGI60-05.09806,-19.41339175,79.98650548,0,0.00023775,0.000259594,0.000596247,0.000369228,-0.000221082,-0.000535217,0
RGI60-05.09810,-19.59096418,79.97191643,0,0.000517163,0.000260149,0,0,-0.000490091,0,0
RGI60-05.09814,-19.74863566,79.92783993,0,0.000452241,0.000346629,0.000105094,0.000212599,-0.000179698,-9.26E-05,0
RGI60-05.09826,-17.65230503,80.0725459,0,0.000196235,0.00029685,0.00020102,0.000204526,3.87E-05,-0.000107653,0
RGI60-05.09830,-19.79855172,79.89360887,0,0.000227406,0.000198888,0.000153693,0.000210233,-5.84E-05,-9.75E-05,0
RGI60-05.09832,-17.57893048,79.8558184,0,0.01029644,0.007568457,0.001934611,0.001406397,-0.000600737,-0.000716555,0
RGI60-05.09834,-18.33554728,79.70769834,0,0.001949024,0.001528504,0.002694336,0.00161214,-0.00074091,-0.002061257,0
RGI60-05.09836,-17.41243944,80.00096928,0,0.008543244,0.007004599,0.009599258,0.006785041,-0.003159257,-0.006178839,0
RGI60-05.09838,-17.80933829,80.07229842,0,0.001155378,0.001460573,0.00119336,0.001836286,-0.000241472,-0.000408013,0
RGI60-05.09840,-18.75152861,79.73978929,0,0.000710397,0.001454222,0.001406031,0.000962975,-0.000542251,-0.001023314,0
RGI60-05.09904,-18.25946034,80.49750955,0,4.90E-05,0.0002256,7.70E-05,0.000131087,-1.63E-05,-3.70E-05,0
RGI60-05.09912,-18.43210399,80.5204188,0,7.03E-05,0.000100048,0.000124159,0.000252409,-2.81E-05,-5.63E-05,0
RGI60-05.09915,-18.85690261,80.5375299,0,0.139970036,0.013204177,0.106776899,0.012094337,0.006270679,-0.009596083,0
RGI60-05.09918,-18.61837707,80.526532,0,8.49E-05,0.00021924,0.000206999,0.000403076,-7.73E-05,-0.000102875,0
RGI60-05.09921,-19.68476483,80.55458182,0,0.000246948,0.000242401,0.000285229,0.000346135,-7.34E-05,-0.000215672,0
RGI60-05.09943,-19.60034859,80.22661811,0,0.000368556,0.000410225,0.00074888,0.000477751,-0.000246595,-0.000714091,0
RGI60-05.09951,-19.73361049,80.1887682,0,0.000319767,0.000284775,0.000269796,0.000275215,-0.000196142,-0.000225673,0
RGI60-05.09955,-20.06665387,80.11020093,0,0.000136274,0.00015588,0.000148083,0.000206821,-2.81E-05,-8.05E-05,0
RGI60-05.09958,-19.34745356,80.2626038,0,0.004123251,0.002523863,0.003491892,0.001953451,-0.001524521,-0.001888746,0
RGI60-05.09964,-19.20467003,80.59081073,0,0.000114255,0.000134888,9.35E-05,0.000107794,-2.05E-05,-3.43E-05,0
RGI60-05.09992,-16.43608149,80.47130597,0,0.011134965,0.010156305,0.013380552,0.009201555,-0.000146689,-0.001693512,0
RGI60-05.09996,-17.4839228,80.48194183,0,0.003738343,0.005053087,0.003026696,0.002995991,-0.00115083,-0.002817308,0
RGI60-05.09997,-16.61317131,80.2059933,0,0.000288751,0.000562546,0.000992706,0.000636709,0.000119803,-0.000817594,0
RGI60-05.10312,-29.04544464,81.94490494,0,0.005835635,0.004915473,0.006823051,0.005723542,-0.001515169,-0.002665124,0
RGI60-05.10313,-28.60642968,81.99184903,0,0.001193473,0.000990025,0.001893717,0.000943277,-0.000488526,-0.001815142,0
RGI60-05.10315,-14.37246065,81.50603565,1,1.17819837,0.691801784,0.304531097,0.241180199,-1.065749878,-0.197495774,0
RGI60-05.10324,-17.87481909,80.59635018,0,0.002210984,0.001420294,0.002311872,0.001227328,-0.002170751,-0.002272226,0
RGI60-05.10347,-19.44469557,80.66464169,0,0.032019649,0.012502523,0.027037158,0.006697929,0.004224211,-0.004781194,0
RGI60-05.10352,-18.72838926,80.61399932,0,0.000486548,0.00040562,0.000291876,0.000347161,-0.000174633,-0.000165674,0
RGI60-05.10361,-17.37478409,80.73482399,0,0.017514178,0.01662393,0.030772312,0.030849421,-0.013214053,-0.029450282,0
RGI60-05.10363,-17.48006173,80.66018,0,0.006710326,0.006391132,0.004523862,0.003754953,-0.001546567,-0.003265757,0
RGI60-05.10377,-52.07107561,81.76771529,0,0.000133321,0.000123901,3.10E-05,7.40E-05,-4.35E-05,-1.79E-05,0
RGI60-05.10522,-49.83803044,82.36402495,0,0.000326814,0.000366079,6.11E-05,0.000107267,-0.000217614,-3.36E-05,0
RGI60-05.10531,-46.11018583,82.45160938,0,0.000319903,0.000282311,0.000207925,0.000269982,-0.000246115,-0.000192106,0
RGI60-05.10536,-51.72099803,82.3584302,0,0.001851195,0.000937949,0.001257127,0.00069451,-0.001120895,-0.001141052,0
RGI60-05.10537,-51.5982446,82.33680357,0,0.013681478,0.006670985,0.008743406,0.003646805,-0.00548102,-0.002785234,0
RGI60-05.10538,-51.56596025,82.1702263,0,0.000552923,0.000550321,0.000228938,0.000416755,-0.000342471,4.98E-06,0
RGI60-05.10541,-51.53292449,82.31316246,0,0.004168011,0.002372362,0.000803292,0.000573744,-0.003652168,-0.000424552,0
RGI60-05.10544,-51.51054962,82.26636273,0,0.007791646,0.004373002,0.002084375,0.001368915,-0.007444395,-0.00181498,0
RGI60-05.10559,-48.20499924,82.53645917,0,0.002034939,0.001297481,0.004457943,0.002037477,-0.001439839,-0.004083925,0
RGI60-05.10562,-48.07724789,82.46290731,0,0.003686138,0.001767841,0.000425027,0.000700706,-0.002842985,-0.000416787,0
RGI60-05.10566,-47.90871096,82.41689326,0,0.000411723,0.000376249,0.000163379,0.000214855,-9.64E-05,-5.50E-05,0
RGI60-05.10598,-45.98733269,82.70730758,0,0.000711331,0.000637305,0.000587153,0.000553273,-0.000273443,-0.000207922,0
RGI60-05.10599,-45.58964549,82.70056351,0,9.54E-05,0.000103905,0.000482384,0.000370828,-1.28E-05,-0.000286174,0
RGI60-05.10605,-46.24384298,82.65730315,0,0.000647962,0.000465628,0.000488424,0.000381491,-0.000251075,-0.000270087,0
RGI60-05.10607,-45.39047548,83.02307705,0,0.033371596,0.016301512,0.001179285,0.001384532,-0.032905118,-0.000919643,0
RGI60-05.10609,-44.52631161,82.70452416,0,0.002452155,0.003167252,0.00755422,0.004015007,0.001906057,-0.003309887,0
RGI60-05.10610,-43.77721069,82.70621398,0,0.001019282,0.000979002,0.001837186,0.001873742,-0.000162103,-0.000240445,0
RGI60-05.10615,-45.60695257,82.58261182,0,0.024502784,0.014570208,0.013943452,0.01271559,-0.01720243,-0.011817766,0
RGI60-05.10617,-45.15802003,82.48147064,0,0.065719963,0.013489709,0.072249996,0.011498698,-0.013398125,-0.009711461,0
RGI60-05.10627,-42.49062163,82.47001128,0,0.002040956,0.001205886,0.004391277,0.00170565,-0.001803686,-0.004210887,0
RGI60-05.10629,-42.17352129,82.34674267,0,0.038164908,0.032343372,0.003792707,0.003924949,-0.030600224,-0.00288719,0
RGI60-05.10633,-44.41847137,82.31520446,0,0.000873297,0.000768019,0.001192253,0.000701032,-0.000184018,-0.001087536,0
RGI60-05.10634,-44.20595378,82.28584654,0,0.042985795,0.026458481,0.091819159,0.042575386,-0.008483892,-0.038578332,0
RGI60-05.10639,-43.25360052,82.14372364,0,0.005001681,0.002551571,0.004098552,0.001982559,-0.000366128,-0.000409696,0
RGI60-05.10689,-35.68455997,82.83630993,0,0.000537009,0.000474654,0.001044544,0.001027431,-0.00023003,-0.000620186,0
RGI60-05.10700,-35.7589398,82.71634891,0,0.002806638,0.001769213,0.00673753,0.004775818,-0.002383311,-0.002457269,0
RGI60-05.10712,-38.1554059,82.99680051,0,0.000929655,0.000793964,0.000547275,0.000492959,-0.00052719,-0.000189119,0
RGI60-05.10713,-39.2911104,82.98147887,0,0.000662692,0.002995609,0.004385637,0.003395763,-0.000255164,-0.004169708,0
RGI60-05.10718,-40.72433802,82.91962071,0,0.00045451,0.000342304,0.000832608,0.000874754,-0.000212903,-0.000606295,0
RGI60-05.10724,-39.77573728,82.86852722,0,0.000998071,0.001318158,0.001985948,0.001979935,-0.000923938,-0.001682517,0
RGI60-05.10733,-40.34423644,82.58628062,0,0.008760214,0.005194915,0.009971479,0.005792721,-0.002215582,-0.002994031,0
RGI60-05.10734,-40.43906861,82.62587955,0,0.000917927,0.001118165,0.003900907,0.001732074,-0.000472364,-0.003656003,0
RGI60-05.10736,-40.31354791,82.55516501,0,0.012474577,0.00740279,0.006529124,0.003335825,-0.007297233,-0.001787152,0
RGI60-05.10738,-39.68932966,82.825095,0,0.000279096,0.000300123,0.000350831,0.000493542,-0.000120455,-0.000200816,0
RGI60-05.10743,-41.57991111,82.72793973,0,0.014753024,0.008853877,0.020181932,0.010894686,-0.006117066,-0.004751604,0
RGI60-05.10749,-38.68649071,82.80078608,0,0.070859755,0.043698385,0.036969727,0.007672958,-0.037740475,-0.004909763,0
RGI60-05.10750,-41.01981405,82.67804784,0,0.001333854,0.000645816,0.000719997,0.000713217,-0.001153695,-0.000530168,0
RGI60-05.10752,-39.57156089,82.78575542,0,0.004163432,0.005193873,0.01162413,0.009739555,-0.001989707,-0.008624566,0
RGI60-05.10753,-40.86531592,82.68138341,0,0.001160487,0.000963487,0.004942998,0.001863422,-0.000973077,-0.004649889,0
RGI60-05.10754,-40.57053262,82.6637441,0,0.000621101,0.000457905,0.000552888,0.000424285,-0.000596763,-0.000477766,0
RGI60-05.10755,-40.37691691,82.48304354,0,0.001226288,0.000534077,0.000415765,0.000275579,-0.001041573,-0.000296886,0
RGI60-05.10766,-40.02246978,82.42844148,0,0.024874569,0.014209421,0.013965955,0.008600374,-0.00827691,-0.002320563,0
RGI60-05.10782,-44.80992262,83.08561086,0,0.000225694,0.000477866,0.000489733,0.000436964,-0.000121742,-0.000287293,0
RGI60-05.10784,-44.70064803,83.08107704,0,0.000113638,0.00021742,9.16E-05,0.000178111,-2.55E-05,-4.29E-05,0
RGI60-05.10792,-45.35334771,82.94062608,0,0.003193195,0.002338606,0.002663352,0.002039305,-0.001700131,-0.002655269,0
